date,region,state,cases,deaths
2020-09-02,Norte,AM,121793,3798
2020-09-02,Norte,AP,43800,668
2020-09-02,Norte,PA,202436,6201
2020-09-02,Norte,RO,56411,1161
2020-09-02,Norte,RR,44036,595
2020-09-02,Norte,TO,52124,701
2020-09-02,Sudeste,ES,112825,3204
2020-09-02,Sudeste,MG,222048,5505
2020-09-02,Sudeste,RJ,228332,16315
2020-09-02,Sudeste,SP,826331,30673
2020-09-02,Sul,PR,135609,3399
2020-09-02,Sul,RS,131461,3543
2020-09-02,Sul,SC,182522,2325
2020-09-03,Centro-Oeste,DF,165903,2641
2020-09-03,Centro-Oeste,GO,140416,3345
2020-09-03,Centro-Oeste,MS,51575,914
2020-09-03,Centro-Oeste,MT,95430,2845
2020-09-03,Nordeste,AL,79797,1910
2020-09-03,Nordeste,BA,265739,5549
2020-09-03,Nordeste,CE,219672,8493
2020-09-03,Nordeste,MA,155717,3478
2020-09-03,Nordeste,PB,108182,2501
2020-09-03,Nordeste,PE,130199,7619
2020-09-03,Nordeste,PI,79719,1855
2020-09-03,Nordeste,RN,62855,2278
2020-09-03,Nordeste,SE,73182,1877
2020-09-03,Norte,AC,25135,622
2020-09-03,Norte,AM,122520,3828
2020-09-03,Norte,AP,44064,669
2020-09-03,Norte,PA,203969,6215
2020-09-03,Norte,RO,56618,1165
2020-09-03,Norte,RR,44334,596
2020-09-03,Norte,TO,52938,712
2020-09-03,Sudeste,ES,113759,3221
2020-09-03,Sudeste,MG,224987,5591
2020-09-03,Sudeste,RJ,230271,16394
2020-09-03,Sudeste,SP,837978,30905
2020-09-03,Sul,PR,137865,3449
2020-09-03,Sul,RS,134610,3590
2020-09-03,Sul,SC,184204,2352
2020-09-04,Centro-Oeste,DF,167200,2681
2020-09-04,Centro-Oeste,GO,145250,3400
2020-09-04,Centro-Oeste,MS,52406,939
2020-09-04,Centro-Oeste,MT,96980,2873
2020-09-04,Nordeste,AL,80103,1917
2020-09-04,Nordeste,BA,268137,5590
2020-09-04,Nordeste,CE,230105,8555
2020-09-04,Nordeste,MA,157052,3488
2020-09-04,Nordeste,PB,108925,2517
2020-09-04,Nordeste,PE,131230,7645
2020-09-04,Nordeste,PI,80750,1868
2020-09-04,Nordeste,RN,63289,2281
2020-09-04,Nordeste,SE,73383,1880
2020-09-04,Norte,AC,25249,623
2020-09-04,Norte,AM,123187,3834
2020-09-04,Norte,AP,44454,670
2020-09-04,Norte,PA,205291,6228
2020-09-04,Norte,RO,57352,1172
2020-09-04,Norte,RR,44665,598
2020-09-04,Norte,TO,54013,730
2020-09-04,Sudeste,ES,114700,3235
2020-09-04,Sudeste,MG,228013,5708
2020-09-04,Sudeste,RJ,232489,16467
2020-09-04,Sudeste,SP,845016,31091
2020-09-04,Sul,PR,139780,3505
2020-09-04,Sul,RS,137217,3650
2020-09-04,Sul,SC,186596,2376
2020-09-05,Centro-Oeste,DF,168605,2700
2020-09-05,Centro-Oeste,GO,147357,3450
2020-09-05,Centro-Oeste,MS,53328,953
2020-09-05,Centro-Oeste,MT,97636,2893
2020-09-05,Nordeste,AL,80462,1924
2020-09-05,Nordeste,BA,270177,5627
2020-09-05,Nordeste,CE,222179,8565
2020-09-05,Nordeste,MA,157844,3499
2020-09-05,Nordeste,PB,109530,2529
2020-09-05,Nordeste,PE,131961,7670
2020-09-05,Nordeste,PI,81626,1884
2020-09-05,Nordeste,RN,63693,2285
2020-09-05,Nordeste,SE,73631,1885
2020-09-05,Norte,AC,25408,624
2020-09-05,Norte,AM,123726,3841
2020-09-05,Norte,AP,44682,671
2020-09-05,Norte,PA,206864,6240
2020-09-05,Norte,RO,57865,1180
2020-09-05,Norte,RR,44975,598
2020-09-05,Norte,TO,55075,745
2020-09-05,Sudeste,ES,115172,3242
2020-09-05,Sudeste,MG,231878,5708
2020-09-05,Sudeste,RJ,232747,16526
2020-09-05,Sudeste,SP,853085,31313
2020-09-05,Sul,PR,141648,3537
2020-09-05,Sul,RS,143485,3714
2020-09-05,Sul,SC,188361,2400
2020-09-06,Centro-Oeste,DF,169617,2710
2020-09-06,Centro-Oeste,GO,147615,3457
2020-09-06,Centro-Oeste,MS,53491,966
2020-09-06,Centro-Oeste,MT,97819,2907
2020-09-06,Nordeste,AL,80717,1930
2020-09-06,Nordeste,BA,271225,5658
2020-09-06,Nordeste,CE,222372,8565
2020-09-06,Nordeste,MA,158050,3508
2020-09-06,Nordeste,PB,109673,2543
2020-09-06,Nordeste,PE,132152,7702
2020-09-06,Nordeste,PI,82006,1893
2020-09-06,Nordeste,RN,63801,2286
2020-09-06,Nordeste,SE,73740,1893
2020-09-06,Norte,AC,25443,624
2020-09-06,Norte,AM,123811,3847
2020-09-06,Norte,AP,44770,672
2020-09-06,Norte,PA,207638,6249
2020-09-06,Norte,RO,58066,1185
2020-09-06,Norte,RR,45137,598
2020-09-06,Norte,TO,55513,748
2020-09-06,Sudeste,ES,115505,3256
2020-09-06,Sudeste,MG,234804,5837
2020-09-06,Sudeste,RJ,232818,16568
2020-09-06,Sudeste,SP,855722,31353
2020-09-06,Sul,PR,143074,3551
2020-09-06,Sul,RS,143914,3739
2020-09-06,Sul,SC,189028,2405
2020-09-07,Centro-Oeste,DF,170806,2720
2020-09-07,Centro-Oeste,GO,147728,3475
2020-09-07,Centro-Oeste,MS,54125,970
2020-09-07,Centro-Oeste,MT,98206,2932
2020-09-07,Nordeste,AL,80786,1936
2020-09-07,Nordeste,BA,271963,5693
2020-09-07,Nordeste,CE,222445,8566
2020-09-07,Nordeste,MA,158310,3518
2020-09-07,Nordeste,PB,109706,2550
2020-09-07,Nordeste,PE,132420,7721
2020-09-07,Nordeste,PI,82282,1901
2020-09-07,Nordeste,RN,63810,2294
2020-09-07,Nordeste,SE,73846,1898
2020-09-07,Norte,AC,25469,624
2020-09-07,Norte,AM,123905,3849
2020-09-07,Norte,AP,44863,673
2020-09-07,Norte,PA,208259,6257
2020-09-07,Norte,RO,58237,1187
2020-09-07,Norte,RR,45253,598
2020-09-07,Norte,TO,55906,754
2020-09-07,Sudeste,ES,115793,3268
2020-09-07,Sudeste,MG,236012,5851
2020-09-07,Sudeste,RJ,233052,16593
2020-09-07,Sudeste,SP,857330,31377
2020-09-07,Sul,PR,143853,3577
2020-09-07,Sul,RS,143952,3756
2020-09-07,Sul,SC,189477,2422
2020-09-08,Centro-Oeste,DF,171739,2763
2020-09-08,Centro-Oeste,GO,149290,3484
2020-09-08,Centro-Oeste,MS,54363,987
2020-09-08,Centro-Oeste,MT,99484,2960
2020-09-08,Nordeste,AL,80866,1943
2020-09-08,Nordeste,BA,272814,5734
2020-09-08,Nordeste,CE,222577,8567
2020-09-08,Nordeste,MA,159163,3529
2020-09-08,Nordeste,PB,109860,2563
2020-09-08,Nordeste,PE,132590,7741
2020-09-08,Nordeste,PI,82564,1915
2020-09-08,Nordeste,RN,63879,2295
2020-09-08,Nordeste,SE,73971,1909
2020-09-08,Norte,AC,25494,630
2020-09-08,Norte,AM,124223,3855
2020-09-08,Norte,AP,44999,675
2020-09-08,Norte,PA,208560,6269
2020-09-08,Norte,RO,58559,1193
2020-09-08,Norte,RR,45302,598
2020-09-08,Norte,TO,56223,758
2020-09-08,Sudeste,ES,116578,3286
2020-09-08,Sudeste,MG,236663,5877
2020-09-08,Sudeste,RJ,233373,16646
2020-09-08,Sudeste,SP,858783,31430
2020-09-08,Sul,PR,145257,3615
2020-09-08,Sul,RS,144502,3800
2020-09-08,Sul,SC,190397,2442
2020-09-09,Centro-Oeste,DF,172708,2813
2020-09-09,Centro-Oeste,GO,152640,3531
2020-09-09,Centro-Oeste,MS,55345,1007
2020-09-09,Centro-Oeste,MT,100895,2992
2020-09-09,Nordeste,AL,81092,1949
2020-09-09,Nordeste,BA,275088,5774
2020-09-09,Nordeste,CE,223622,8604
2020-09-09,Nordeste,MA,160239,3539
2020-09-09,Nordeste,PB,110727,2578
2020-09-09,Nordeste,PE,133579,7764
2020-09-09,Nordeste,PI,83502,1924
2020-09-09,Nordeste,RN,64135,2296
2020-09-09,Nordeste,SE,74121,1920
2020-09-09,Norte,AC,25668,631
2020-09-09,Norte,AM,124959,3862
2020-09-09,Norte,AP,45251,675
2020-09-09,Norte,PA,209808,6280
2020-09-09,Norte,RO,59196,1207
2020-09-09,Norte,RR,45505,605
2020-09-09,Norte,TO,56684,762
2020-09-09,Sudeste,ES,117270,3298
2020-09-09,Sudeste,MG,238515,5935
2020-09-09,Sudeste,RJ,233873,16770
2020-09-09,Sudeste,SP,866576,31821
2020-09-09,Sul,PR,146333,3660
2020-09-09,Sul,RS,147576,3882
2020-09-09,Sul,SC,192982,2460
2020-09-10,Centro-Oeste,DF,173631,2843
2020-09-10,Centro-Oeste,GO,156892,3627
2020-09-10,Centro-Oeste,MS,56046,1024
2020-09-10,Centro-Oeste,MT,102328,3025
2020-09-10,Nordeste,AL,81330,1957
2020-09-10,Nordeste,BA,277327,5818
2020-09-10,Nordeste,CE,224759,8639
2020-09-10,Nordeste,MA,160968,3550
2020-09-10,Nordeste,PB,111495,2590
2020-09-10,Nordeste,PE,134619,7792
2020-09-10,Nordeste,PI,84508,1931
2020-09-10,Nordeste,RN,64519,2302
2020-09-10,Nordeste,SE,74386,1933
2020-09-10,Norte,AC,25877,635
2020-09-10,Norte,AM,125660,3874
2020-09-10,Norte,AP,45529,676
2020-09-10,Norte,PA,211061,6289
2020-09-10,Norte,RO,59620,1217
2020-09-10,Norte,RR,45855,607
2020-09-10,Norte,TO,57897,773
2020-09-10,Sudeste,ES,118138,3314
2020-09-10,Sudeste,MG,242533,6009
2020-09-10,Sudeste,RJ,234813,16871
2020-09-10,Sudeste,SP,874754,32104
2020-09-10,Sul,PR,148333,3710
2020-09-10,Sul,RS,151392,3929
2020-09-10,Sul,SC,194176,2483
2020-09-11,Centro-Oeste,DF,174549,2867
2020-09-11,Centro-Oeste,GO,160769,3717
2020-09-11,Centro-Oeste,MS,58304,1035
2020-09-11,Centro-Oeste,MT,103929,3044
2020-09-11,Nordeste,AL,81440,1965
2020-09-11,Nordeste,BA,279509,5866
2020-09-11,Nordeste,CE,225878,8666
2020-09-11,Nordeste,MA,161994,3560
2020-09-11,Nordeste,PB,112018,2604
2020-09-11,Nordeste,PE,135643,7817
2020-09-11,Nordeste,PI,85225,1947
2020-09-11,Nordeste,RN,64878,2308
2020-09-11,Nordeste,SE,74645,1939
2020-09-11,Norte,AC,26004,636
2020-09-11,Norte,AM,126423,3883
2020-09-11,Norte,AP,45665,677
2020-09-11,Norte,PA,212428,6299
2020-09-11,Norte,RO,60038,1231
2020-09-11,Norte,RR,46102,609
2020-09-11,Norte,TO,58655,784
2020-09-11,Sudeste,ES,118813,3332
2020-09-11,Sudeste,MG,246149,6114
2020-09-11,Sudeste,RJ,240453,16883
2020-09-11,Sudeste,SP,882809,32338
2020-09-11,Sul,PR,150668,3781
2020-09-11,Sul,RS,153475,3997
2020-09-11,Sul,SC,195701,2497
2020-09-12,Centro-Oeste,DF,175646,2883
2020-09-12,Centro-Oeste,GO,162554,3783
2020-09-12,Centro-Oeste,MS,58671,1055
2020-09-12,Centro-Oeste,MT,104671,3063
2020-09-12,Nordeste,AL,82028,1972
2020-09-12,Nordeste,BA,281665,5912
2020-09-12,Nordeste,CE,227075,8685
2020-09-12,Nordeste,MA,162476,3569
2020-09-12,Nordeste,PB,112706,2616
2020-09-12,Nordeste,PE,136413,7852
2020-09-12,Nordeste,PI,86085,1958
2020-09-12,Nordeste,RN,65045,2313
2020-09-12,Nordeste,SE,74765,1945
2020-09-12,Norte,AC,26148,637
2020-09-12,Norte,AM,126939,3888
2020-09-12,Norte,AP,45789,678
2020-09-12,Norte,PA,213655,6307
2020-09-12,Norte,RO,60362,1240
2020-09-12,Norte,RR,46348,610
2020-09-12,Norte,TO,59395,799
2020-09-12,Sudeste,ES,119354,3338
2020-09-12,Sudeste,MG,250190,6200
2020-09-12,Sudeste,RJ,240776,16985
2020-09-12,Sudeste,SP,890690,32567
2020-09-12,Sul,PR,152913,3801
2020-09-12,Sul,RS,156264,4039
2020-09-12,Sul,SC,197064,2515
2020-09-13,Centro-Oeste,DF,176837,2899
2020-09-13,Centro-Oeste,GO,163098,3800
2020-09-13,Centro-Oeste,MS,59077,1065
2020-09-13,Centro-Oeste,MT,104913,3082
2020-09-13,Nordeste,AL,82230,1979
2020-09-13,Nordeste,BA,282517,5961
2020-09-13,Nordeste,CE,227449,8686
2020-09-13,Nordeste,MA,162583,3580
2020-09-13,Nordeste,PB,112961,2627
2020-09-13,Nordeste,PE,136672,7874
2020-09-13,Nordeste,PI,86396,1967
2020-09-13,Nordeste,RN,65300,2315
2020-09-13,Nordeste,SE,74833,1949
2020-09-13,Norte,AC,26166,640
2020-09-13,Norte,AM,127132,3892
2020-09-13,Norte,AP,45853,678
2020-09-13,Norte,PA,214376,6344
2020-09-13,Norte,RO,60484,1246
2020-09-13,Norte,RR,46478,610
2020-09-13,Norte,TO,59722,806
2020-09-13,Sudeste,ES,119548,3346
2020-09-13,Sudeste,MG,252263,6276
2020-09-13,Sudeste,RJ,242491,16990
2020-09-13,Sudeste,SP,892257,32606
2020-09-13,Sul,PR,154171,3823
2020-09-13,Sul,RS,156903,4055
2020-09-13,Sul,SC,197745,2529
2020-09-14,Centro-Oeste,DF,177921,2930
2020-09-14,Centro-Oeste,GO,165436,3810
2020-09-14,Centro-Oeste,MS,59408,1085
2020-09-14,Centro-Oeste,MT,106077,3107
2020-09-14,Nordeste,AL,82332,1985
2020-09-14,Nordeste,BA,283235,5999
2020-09-14,Nordeste,CE,227799,8698
2020-09-14,Nordeste,MA,162998,3590
2020-09-14,Nordeste,PB,113163,2639
2020-09-14,Nordeste,PE,136853,7888
2020-09-14,Nordeste,PI,86538,1973
2020-09-14,Nordeste,RN,65360,2317
2020-09-14,Nordeste,SE,75046,1956
2020-09-14,Norte,AC,26176,640
2020-09-14,Norte,AM,127407,3898
2020-09-14,Norte,AP,45955,680
2020-09-14,Norte,PA,214806,6368
2020-09-14,Norte,RO,60746,1253
2020-09-14,Norte,RR,46545,610
2020-09-14,Norte,TO,60035,814
2020-09-14,Sudeste,ES,120251,3359
2020-09-14,Sudeste,MG,253997,6286
2020-09-14,Sudeste,RJ,242810,17003
2020-09-14,Sudeste,SP,893349,32642
2020-09-14,Sul,PR,154820,3853
2020-09-14,Sul,RS,157907,4080
2020-09-14,Sul,SC,198640,2543
2020-09-15,Centro-Oeste,DF,178747,2970
2020-09-15,Centro-Oeste,GO,170064,3885
2020-09-15,Centro-Oeste,MS,60297,1106
2020-09-15,Centro-Oeste,MT,107486,3124
2020-09-15,Nordeste,AL,82595,1991
2020-09-15,Nordeste,BA,285448,6040
2020-09-15,Nordeste,CE,229072,8739
2020-09-15,Nordeste,MA,163802,3601
2020-09-15,Nordeste,PB,113903,2649
2020-09-15,Nordeste,PE,137869,7914
2020-09-15,Nordeste,PI,87213,1988
2020-09-15,Nordeste,RN,65647,2326
2020-09-15,Nordeste,SE,75203,1962
2020-09-15,Norte,AC,26287,642
2020-09-15,Norte,AM,128150,3907
2020-09-15,Norte,AP,46117,682
2020-09-15,Norte,PA,216318,6387
2020-09-15,Norte,RO,61260,1269
2020-09-15,Norte,RR,46848,611
2020-09-15,Norte,TO,60725,822
2020-09-15,Sudeste,ES,120916,3372
2020-09-15,Sudeste,MG,255606,6328
2020-09-15,Sudeste,RJ,244418,17180
2020-09-15,Sudeste,SP,901271,32963
2020-09-15,Sul,PR,155820,3918
2020-09-15,Sul,RS,160940,4174
2020-09-15,Sul,SC,200241,2569
2020-09-16,Centro-Oeste,DF,179823,3000
2020-09-16,Centro-Oeste,GO,172747,3935
2020-09-16,Centro-Oeste,MS,60963,1122
2020-09-16,Centro-Oeste,MT,108890,3156
2020-09-16,Nordeste,AL,82983,1996
2020-09-16,Nordeste,BA,287685,6085
2020-09-16,Nordeste,CE,230406,8764
2020-09-16,Nordeste,MA,164770,3611
2020-09-16,Nordeste,PB,114582,2659
2020-09-16,Nordeste,PE,138568,7933
2020-09-16,Nordeste,PI,87959,1996
2020-09-16,Nordeste,RN,65933,2330
2020-09-16,Nordeste,SE,75342,1965
2020-09-16,Norte,AC,26463,643
2020-09-16,Norte,AM,128851,3920
2020-09-16,Norte,AP,46266,685
2020-09-16,Norte,PA,217500,6405
2020-09-16,Norte,RO,61619,1277
2020-09-16,Norte,RR,47164,611
2020-09-16,Norte,TO,61271,831
2020-09-16,Sudeste,ES,121708,3388
2020-09-16,Sudeste,MG,258595,6419
2020-09-16,Sudeste,RJ,246182,17342
2020-09-16,Sudeste,SP,909428,33253
2020-09-16,Sul,PR,157330,3971
2020-09-16,Sul,RS,164373,4216
2020-09-16,Sul,SC,201682,2593
2020-09-17,Centro-Oeste,DF,180844,3022
2020-09-17,Centro-Oeste,GO,176801,3995
2020-09-17,Centro-Oeste,MS,61794,1133
2020-09-17,Centro-Oeste,MT,110147,3178
2020-09-17,Nordeste,AL,83035,2002
2020-09-17,Nordeste,BA,289655,6132
2020-09-17,Nordeste,CE,231438,8774
2020-09-17,Nordeste,MA,165499,3622
2020-09-17,Nordeste,PB,115359,2670
2020-09-17,Nordeste,PE,139325,7954
2020-09-17,Nordeste,PI,88671,2007
2020-09-17,Nordeste,RN,66322,2333
2020-09-17,Nordeste,SE,75560,1968
2020-09-17,Norte,AC,26716,646
2020-09-17,Norte,AM,129501,3931
2020-09-17,Norte,AP,46372,688
2020-09-17,Norte,PA,218458,6421
2020-09-17,Norte,RO,62158,1289
2020-09-17,Norte,RR,47398,611
2020-09-17,Norte,TO,61683,840
2020-09-17,Sudeste,ES,122471,3399
2020-09-17,Sudeste,MG,262001,6500
2020-09-17,Sudeste,RJ,246843,17453
2020-09-17,Sudeste,SP,916821,33472
2020-09-17,Sul,PR,159799,4018
2020-09-17,Sul,RS,167781,4268
2020-09-17,Sul,SC,202934,2609
2020-09-18,Centro-Oeste,DF,181919,3037
2020-09-18,Centro-Oeste,GO,180926,4092
2020-09-18,Centro-Oeste,MS,62817,1148
2020-09-18,Centro-Oeste,MT,111628,3200
2020-09-18,Nordeste,AL,83298,2008
2020-09-18,Nordeste,BA,292019,6181
2020-09-18,Nordeste,CE,232602,8790
2020-09-18,Nordeste,MA,166580,3632
2020-09-18,Nordeste,PB,115966,2684
2020-09-18,Nordeste,PE,140235,7971
2020-09-18,Nordeste,PI,89443,2012
2020-09-18,Nordeste,RN,66655,2341
2020-09-18,Nordeste,SE,75664,1972
2020-09-18,Norte,AC,26942,647
2020-09-18,Norte,AM,130359,3950
2020-09-18,Norte,AP,46601,690
2020-09-18,Norte,PA,219220,6438
2020-09-18,Norte,RO,62495,1294
2020-09-18,Norte,RR,47692,613
2020-09-18,Norte,TO,62498,850
2020-09-18,Sudeste,ES,123272,3404
2020-09-18,Sudeste,MG,265185,6574
2020-09-18,Sudeste,RJ,249798,17575
2020-09-18,Sudeste,SP,924532,33678
2020-09-18,Sul,PR,161922,4067
2020-09-18,Sul,RS,170749,4318
2020-09-18,Sul,SC,204166,2627
2020-09-19,Centro-Oeste,DF,183096,3048
2020-09-19,Centro-Oeste,GO,182856,4135
2020-09-19,Centro-Oeste,MS,63466,1162
2020-09-19,Centro-Oeste,MT,112242,3214
2020-09-19,Nordeste,AL,83950,2014
2020-09-19,Nordeste,BA,294210,6221
2020-09-19,Nordeste,CE,233600,8801
2020-09-19,Nordeste,MA,167333,3643
2020-09-19,Nordeste,PB,116588,2695
2020-09-19,Nordeste,PE,141042,8004
2020-09-19,Nordeste,PI,90061,2025
2020-09-19,Nordeste,RN,66963,2348
2020-09-19,Nordeste,SE,75772,1976
2020-09-19,Norte,AC,27061,648
2020-09-19,Norte,AM,131573,3956
2020-09-19,Norte,AP,46738,691
2020-09-19,Norte,PA,220205,6451
2020-09-19,Norte,RO,62697,1297
2020-09-19,Norte,RR,48088,613
2020-09-19,Norte,TO,63167,866
2020-09-19,Sudeste,ES,123720,3408
2020-09-19,Sudeste,MG,268009,6656
2020-09-19,Sudeste,RJ,251261,17634
2020-09-19,Sudeste,SP,931673,33927
2020-09-19,Sul,PR,163479,4093
2020-09-19,Sul,RS,174140,4371
2020-09-19,Sul,SC,205250,2635
2020-09-20,Centro-Oeste,DF,183749,3062
2020-09-20,Centro-Oeste,GO,183815,4152
2020-09-20,Centro-Oeste,MS,63848,1172
2020-09-20,Centro-Oeste,MT,112607,3231
2020-09-20,Nordeste,AL,84508,2019
2020-09-20,Nordeste,BA,295303,6265
2020-09-20,Nordeste,CE,233818,8813
2020-09-20,Nordeste,MA,167657,3653
2020-09-20,Nordeste,PB,116736,2707
2020-09-20,Nordeste,PE,141517,8016
2020-09-20,Nordeste,PI,90370,2037
2020-09-20,Nordeste,RN,67184,2351
2020-09-20,Nordeste,SE,75873,1981
2020-09-20,Norte,AC,27079,649
2020-09-20,Norte,AM,131757,3959
2020-09-20,Norte,AP,46863,691
2020-09-20,Norte,PA,220519,6460
2020-09-20,Norte,RO,62863,1300
2020-09-20,Norte,RR,48302,613
2020-09-20,Norte,TO,63423,866
2020-09-20,Sudeste,ES,124291,3422
2020-09-20,Sudeste,MG,270053,6714
2020-09-20,Sudeste,RJ,251909,17677
2020-09-20,Sudeste,SP,935300,33952
2020-09-20,Sul,PR,164888,4110
2020-09-20,Sul,RS,174777,4384
2020-09-20,Sul,SC,205620,2639
2020-09-21,Centro-Oeste,DF,184555,3097
2020-09-21,Centro-Oeste,GO,185359,4164
2020-09-21,Centro-Oeste,MS,64033,1179
2020-09-21,Centro-Oeste,MT,114041,3245
2020-09-21,Nordeste,AL,84720,2024
2020-09-21,Nordeste,BA,295996,6313
2020-09-21,Nordeste,CE,234120,8834
2020-09-21,Nordeste,MA,167948,3664
2020-09-21,Nordeste,PB,116879,2719
2020-09-21,Nordeste,PE,141777,8016
2020-09-21,Nordeste,PI,90617,2038
2020-09-21,Nordeste,RN,67217,2352
2020-09-21,Nordeste,SE,76073,1987
2020-09-21,Norte,AC,27106,649
2020-09-21,Norte,AM,131920,3964
2020-09-21,Norte,AP,46946,693
2020-09-21,Norte,PA,220775,6468
2020-09-21,Norte,RO,63267,1305
2020-09-21,Norte,RR,48330,613
2020-09-21,Norte,TO,63544,867
2020-09-21,Sudeste,ES,125098,3432
2020-09-21,Sudeste,MG,271194,6727
2020-09-21,Sudeste,RJ,252046,17727
2020-09-21,Sudeste,SP,937332,33984
2020-09-21,Sul,PR,165494,4146
2020-09-21,Sul,RS,175349,4409
2020-09-21,Sul,SC,206332,2656
2020-09-22,Centro-Oeste,DF,185349,3131
2020-09-22,Centro-Oeste,GO,187519,4228
2020-09-22,Centro-Oeste,MS,64959,1191
2020-09-22,Centro-Oeste,MT,115403,3269
2020-09-22,Nordeste,AL,85008,2029
2020-09-22,Nordeste,BA,297805,6359
2020-09-22,Nordeste,CE,235222,8850
2020-09-22,Nordeste,MA,168913,3674
2020-09-22,Nordeste,PB,117495,2729
2020-09-22,Nordeste,PE,142488,8055
2020-09-22,Nordeste,PI,91355,2051
2020-09-22,Nordeste,RN,67459,2355
2020-09-22,Nordeste,SE,76193,1993
2020-09-22,Norte,AC,27246,651
2020-09-22,Norte,AM,132687,3967
2020-09-22,Norte,AP,47135,695
2020-09-22,Norte,PA,221639,6477
2020-09-22,Norte,RO,63781,1312
2020-09-22,Norte,RR,48542,616
2020-09-22,Norte,TO,64273,877
2020-09-22,Sudeste,ES,125867,3443
2020-09-22,Sudeste,MG,273233,6764
2020-09-22,Sudeste,RJ,253756,17798
2020-09-22,Sudeste,SP,945422,34266
2020-09-22,Sul,PR,167678,4185
2020-09-22,Sul,RS,177485,4472
2020-09-22,Sul,SC,207692,2671
2020-09-23,Centro-Oeste,DF,186052,3148
2020-09-23,Centro-Oeste,GO,192157,4265
2020-09-23,Centro-Oeste,MS,65611,1204
2020-09-23,Centro-Oeste,MT,116700,3287
2020-09-23,Nordeste,AL,85559,2034
2020-09-23,Nordeste,BA,299415,6408
2020-09-23,Nordeste,CE,236100,8861
2020-09-23,Nordeste,MA,169690,3683
2020-09-23,Nordeste,PB,118048,2741
2020-09-23,Nordeste,PE,143165,8085
2020-09-23,Nordeste,PI,92030,2061
2020-09-23,Nordeste,RN,67761,2356
2020-09-23,Nordeste,SE,76353,1999
2020-09-23,Norte,AC,27397,652
2020-09-23,Norte,AM,133413,3984
2020-09-23,Norte,AP,47364,697
2020-09-23,Norte,PA,223021,6489
2020-09-23,Norte,RO,64306,1320
2020-09-23,Norte,RR,48919,616
2020-09-23,Norte,TO,64787,890
2020-09-23,Sudeste,ES,126606,3452
2020-09-23,Sudeste,MG,276314,6897
2020-09-23,Sudeste,RJ,254885,17911
2020-09-23,Sudeste,SP,951973,34492
2020-09-23,Sul,PR,168923,4244
2020-09-23,Sul,RS,179436,4515
2020-09-23,Sul,SC,208900,2686
2020-09-24,Centro-Oeste,DF,186945,3164
2020-09-24,Centro-Oeste,GO,195418,4356
2020-09-24,Centro-Oeste,MS,66426,1217
2020-09-24,Centro-Oeste,MT,117944,3299
2020-09-24,Nordeste,AL,85753,2040
2020-09-24,Nordeste,BA,301248,6455
2020-09-24,Nordeste,CE,237108,8882
2020-09-24,Nordeste,MA,170186,3693
2020-09-24,Nordeste,PB,118567,2762
2020-09-24,Nordeste,PE,143703,8110
2020-09-24,Nordeste,PI,92801,2073
2020-09-24,Nordeste,RN,68059,2366
2020-09-24,Nordeste,SE,76603,2004
2020-09-24,Norte,AC,27556,653
2020-09-24,Norte,AM,134289,3992
2020-09-24,Norte,AP,47516,698
2020-09-24,Norte,PA,224302,6502
2020-09-24,Norte,RO,64481,1323
2020-09-24,Norte,RR,49216,635
2020-09-24,Norte,TO,65354,901
2020-09-24,Sudeste,ES,127328,3458
2020-09-24,Sudeste,MG,278901,6983
2020-09-24,Sudeste,RJ,257985,18037
2020-09-24,Sudeste,SP,958240,34677
2020-09-24,Sul,PR,170508,4280
2020-09-24,Sul,RS,181217,4544
2020-09-24,Sul,SC,210048,2704
2020-09-25,Centro-Oeste,DF,187895,3175
2020-09-25,Centro-Oeste,GO,197857,4436
2020-09-25,Centro-Oeste,MS,67196,1234
2020-09-25,Centro-Oeste,MT,119122,3325
2020-09-25,Nordeste,AL,85937,2046
2020-09-25,Nordeste,BA,303058,6503
2020-09-25,Nordeste,CE,237147,8891
2020-09-25,Nordeste,MA,170923,3703
2020-09-25,Nordeste,PB,119134,2778
2020-09-25,Nordeste,PE,144268,8129
2020-09-25,Nordeste,PI,93399,2085
2020-09-25,Nordeste,RN,68331,2368
2020-09-25,Nordeste,SE,76727,2010
2020-09-25,Norte,AC,27710,654
2020-09-25,Norte,AM,135205,4000
2020-09-25,Norte,AP,47657,699
2020-09-25,Norte,PA,225542,6427
2020-09-25,Norte,RO,64732,1328
2020-09-25,Norte,RR,49474,637
2020-09-25,Norte,TO,65994,910
2020-09-25,Sudeste,ES,128265,3485
2020-09-25,Sudeste,MG,283479,7056
2020-09-25,Sudeste,RJ,259488,18166
2020-09-25,Sudeste,SP,964921,34877
2020-09-25,Sul,PR,171932,4318
2020-09-25,Sul,RS,183115,4574
2020-09-25,Sul,SC,211105,2723
2020-09-26,Centro-Oeste,DF,188608,3183
2020-09-26,Centro-Oeste,GO,199601,4500
2020-09-26,Centro-Oeste,MS,67834,1249
2020-09-26,Centro-Oeste,MT,119765,3344
2020-09-26,Nordeste,AL,86124,2052
2020-09-26,Nordeste,BA,305186,6552
2020-09-26,Nordeste,CE,238568,8913
2020-09-26,Nordeste,MA,171480,3714
2020-09-26,Nordeste,PB,119731,2788
2020-09-26,Nordeste,PE,144940,8156
2020-09-26,Nordeste,PI,94179,2091
2020-09-26,Nordeste,RN,68500,2372
2020-09-26,Nordeste,SE,76917,2015
2020-09-26,Norte,AC,27859,656
